    3.16228e+06        63095.7        63085.4        63095.7     3.0542e+20    3.16113e+20    1.23957e+21        1.04957
    5.62341e+06        63095.7        63063.1        63095.7     3.0573e+20    3.16113e+20    1.23957e+21        1.04956
          1e+07        63095.7        62992.4        63095.7    3.06708e+20    3.16113e+20    1.23957e+21        1.04953
            100         141254         141254         141254     1.1427e+21    1.21109e+21    3.63027e+21        1.08347
        177.828         141254         141254         141254     1.1427e+21    1.21109e+21    3.63027e+21        1.08347
        316.228         141254         141254         141254     1.1427e+21    1.21109e+21    3.63027e+21        1.08347
        562.341         141254         141254         141254     1.1427e+21    1.21109e+21    3.63027e+21        1.08347
           1000         141254         141254         141254     1.1427e+21    1.21109e+21    3.63027e+21        1.08347
        1778.28         141254         141254         141254     1.1427e+21    1.21109e+21    3.63027e+21        1.08347
        3162.28         141254         141254         141254     1.1427e+21    1.21109e+21    3.63027e+21        1.08347
        5623.41         141254         141254         141254     1.1427e+21    1.21109e+21    3.63027e+21        1.08347
          10000         141254         141254         141254     1.1427e+21    1.21109e+21    3.63027e+21        1.08347
        17782.8         141254         141254         141254     1.1427e+21    1.21109e+21    3.63027e+21        1.08347
        31622.8         141254         141254         141254     1.1427e+21    1.21109e+21    3.63027e+21        1.08347
        56234.1         141254         141254         141254     1.1427e+21    1.21109e+21    3.63027e+21        1.08347
         100000         141254         141254         141254     1.1427e+21    1.21109e+21    3.63027e+21        1.08347
         177828         141254         141254         141254     1.1427e+21    1.21109e+21    3.63027e+21        1.08347
         316228         141254         141254         141254     1.1427e+21    1.21109e+21    3.63027e+21        1.08347
         562341         141254         141253         141254     1.1427e+21    1.21109e+21    3.63027e+21        1.08347
          1e+06         141254         141253         141254    1.14272e+21    1.21109e+21    3.63027e+21        1.08347
    1.77828e+06         141254         141251         141254    1.14276e+21    1.21109e+21    3.63027e+21        1.08346
    3.16228e+06         141254         141245         141254    1.14289e+21    1.21109e+21    3.63027e+21        1.08346
    5.62341e+06         141254         141226         141254    1.14329e+21    1.21109e+21    3.63027e+21        1.08346
          1e+07         141254         141165         141254    1.14458e+21    1.21109e+21    3.63027e+21        1.08343
            100         316228         316228         316228     4.2181e+21     4.6399e+21    1.06318e+22        1.13912
        177.828         316228         316228         316228     4.2181e+21     4.6399e+21    1.06318e+22        1.13912
        316.228         316228         316228         316228     4.2181e+21     4.6399e+21    1.06318e+22        1.13912
        562.341         316228         316228         316228     4.2181e+21     4.6399e+21    1.06318e+22        1.13912
           1000         316228         316228         316228     4.2181e+21     4.6399e+21    1.06318e+22        1.13912
        1778.28         316228         316228         316228     4.2181e+21     4.6399e+21    1.06318e+22        1.13912
        3162.28         316228         316228         316228     4.2181e+21     4.6399e+21    1.06318e+22        1.13912
        5623.41         316228         316228         316228     4.2181e+21     4.6399e+21    1.06318e+22        1.13912
          10000         316228         316228         316228     4.2181e+21     4.6399e+21    1.06318e+22        1.13912
        17782.8         316228         316228         316228     4.2181e+21     4.6399e+21    1.06318e+22        1.13912
        31622.8         316228         316228         316228     4.2181e+21     4.6399e+21    1.06318e+22        1.13912
        56234.1         316228         316228         316228     4.2181e+21     4.6399e+21    1.06318e+22        1.13912
         100000         316228         316228         316228     4.2181e+21     4.6399e+21    1.06318e+22        1.13912
         177828         316228         316228         316228     4.2181e+21     4.6399e+21    1.06318e+22        1.13912
         316228         316228         316228         316228     4.2181e+21     4.6399e+21    1.06318e+22        1.13912
         562341         316228         316228         316228    4.21811e+21     4.6399e+21    1.06318e+22        1.13912
          1e+06         316228         316227         316228    4.21813e+21     4.6399e+21    1.06318e+22        1.13912
    1.77828e+06         316228         316225         316228    4.21818e+21     4.6399e+21    1.06318e+22        1.13912
    3.16228e+06         316228         316220         316228    4.21835e+21     4.6399e+21    1.06318e+22        1.13912
    5.62341e+06         316228         316202         316228    4.21888e+21     4.6399e+21    1.06318e+22        1.13911
          1e+07         316228         316148         316228    4.22057e+21     4.6399e+21    1.06318e+22         1.1391
